28650000.0000 0.0000
28651507.5377 0.0000
28653015.0754 0.0000
28654522.6131 0.0000
28656030.1508 0.0000
28657537.6884 0.0000
28659045.2261 0.0000
28660552.7638 0.0000
28662060.3015 0.0000
28663567.8392 0.0000
28665075.3769 0.0000
28666582.9146 0.0000
28668090.4523 0.0000
28669597.9899 0.0000
28671105.5276 0.0000
28672613.0653 0.0000
28674120.6030 0.0000
28675628.1407 0.0000
28677135.6784 0.0000
28678643.2161 0.0000
28680150.7538 0.0000
28681658.2915 0.0000
28683165.8291 0.0000
28684673.3668 0.0000
28686180.9045 0.0000
28687688.4422 0.0000
28689195.9799 0.0000
28690703.5176 0.0000
28692211.0553 0.0000
28693718.5930 0.0000
28695226.1307 0.0000
28696733.6683 0.0000
28698241.2060 0.0000
28699748.7437 0.0000
28701256.2814 0.0000
28702763.8191 0.0000
28704271.3568 0.0000
28705778.8945 0.0001
28707286.4322 0.0001
28708793.9698 0.0001
28710301.5075 0.0001
28711809.0452 0.0002
28713316.5829 0.0002
28714824.1206 0.0003
28716331.6583 0.0004
28717839.1960 0.0006
28719346.7337 0.0008
28720854.2714 0.0010
28722361.8090 0.0013
28723869.3467 0.0017
28725376.8844 0.0021
28726884.4221 0.0027
28728391.9598 0.0035
28729899.4975 0.0044
28731407.0352 0.0055
28732914.5729 0.0069
28734422.1106 0.0087
28735929.6482 0.0107
28737437.1859 0.0133
28738944.7236 0.0163
28740452.2613 0.0199
28741959.7990 0.0242
28743467.3367 0.0293
28744974.8744 0.0353
28746482.4121 0.0423
28747989.9497 0.0504
28749497.4874 0.0598
28751005.0251 0.0706
28752512.5628 0.0829
28754020.1005 0.0969
28755527.6382 0.1126
28757035.1759 0.1303
28758542.7136 0.1499
28760050.2513 0.1717
28761557.7889 0.1956
28763065.3266 0.2218
28764572.8643 0.2502
28766080.4020 0.2808
28767587.9397 0.3136
28769095.4774 0.3484
28770603.0151 0.3853
28772110.5528 0.4238
28773618.0905 0.4639
28775125.6281 0.5052
28776633.1658 0.5475
28778140.7035 0.5903
28779648.2412 0.6333
28781155.7789 0.6760
28782663.3166 0.7180
28784170.8543 0.7587
28785678.3920 0.7978
28787185.9296 0.8347
28788693.4673 0.8689
28790201.0050 0.8999
28791708.5427 0.9275
28793216.0804 0.9510
28794723.6181 0.9703
28796231.1558 0.9851
28797738.6935 0.9950
28799246.2312 1.0000
28800753.7688 1.0000
28802261.3065 0.9950
28803768.8442 0.9851
28805276.3819 0.9703
28806783.9196 0.9510
28808291.4573 0.9275
28809798.9950 0.8999
28811306.5327 0.8689
28812814.0704 0.8347
28814321.6080 0.7978
28815829.1457 0.7587
28817336.6834 0.7180
28818844.2211 0.6760
28820351.7588 0.6333
28821859.2965 0.5903
28823366.8342 0.5475
28824874.3719 0.5052
28826381.9095 0.4639
28827889.4472 0.4238
28829396.9849 0.3853
28830904.5226 0.3484
28832412.0603 0.3136
28833919.5980 0.2808
28835427.1357 0.2502
28836934.6734 0.2218
28838442.2111 0.1956
28839949.7487 0.1717
28841457.2864 0.1499
28842964.8241 0.1303
28844472.3618 0.1126
28845979.8995 0.0969
28847487.4372 0.0829
28848994.9749 0.0706
28850502.5126 0.0598
28852010.0503 0.0504
28853517.5879 0.0423
28855025.1256 0.0353
28856532.6633 0.0293
28858040.2010 0.0242
28859547.7387 0.0199
28861055.2764 0.0163
28862562.8141 0.0133
28864070.3518 0.0107
28865577.8894 0.0087
28867085.4271 0.0069
28868592.9648 0.0055
28870100.5025 0.0044
28871608.0402 0.0035
28873115.5779 0.0027
28874623.1156 0.0021
28876130.6533 0.0017
28877638.1910 0.0013
28879145.7286 0.0010
28880653.2663 0.0008
28882160.8040 0.0006
28883668.3417 0.0004
28885175.8794 0.0003
28886683.4171 0.0002
28888190.9548 0.0002
28889698.4925 0.0001
28891206.0302 0.0001
28892713.5678 0.0001
28894221.1055 0.0001
28895728.6432 0.0000
28897236.1809 0.0000
28898743.7186 0.0000
28900251.2563 0.0000
28901758.7940 0.0000
28903266.3317 0.0000
28904773.8693 0.0000
28906281.4070 0.0000
28907788.9447 0.0000
28909296.4824 0.0000
28910804.0201 0.0000
28912311.5578 0.0000
28913819.0955 0.0000
28915326.6332 0.0000
28916834.1709 0.0000
28918341.7085 0.0000
28919849.2462 0.0000
28921356.7839 0.0000
28922864.3216 0.0000
28924371.8593 0.0000
28925879.3970 0.0000
28927386.9347 0.0000
28928894.4724 0.0000
28930402.0101 0.0000
28931909.5477 0.0000
28933417.0854 0.0000
28934924.6231 0.0000
28936432.1608 0.0000
28937939.6985 0.0000
28939447.2362 0.0000
28940954.7739 0.0000
28942462.3116 0.0000
28943969.8492 0.0000
28945477.3869 0.0000
28946984.9246 0.0000
28948492.4623 0.0000
28950000.0000 0.0000
